"LIBRARYREFERENCE","FOOTPRINT1","CATEGORY","COMMENT","COMPONENTLINK1DESCRIPTION","COMPONENTLINK1URL","COMPONENTLINK2DESCRIPTION","COMPONENTLINK2URL","CONTACT RESISTANCE","GENDER","MANUFACTURER","MANUFACTURER PART NUMBER","MATCH CODE","MOUNT","NUMBER OF PINS","NUMBER OF ROWS","OPERATING TEMPERATURE MAX","OPERATING TEMPERATURE MIN","ORIENTATION","PACKAGING","PITCH","RATED CURRENT","WITHSTANDING VOLTAGE","WORKING VOLTAGE","SHEETPART","DESIGNATOR","DESCRIPTION"
"610024243021","610024243021","Board-to-Board Connectors","610024243021","Website Link","https://www.we-online.com/redexpert/article/610024243021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610024243021?ad","20mOhm","Socket Header","Wurth Elektronik","610024243021","WR-PHD","Surface Mount","24","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 24P"
"61002621121","61002621121","Board-to-Board Connectors","61002621121","Website Link","https://www.we-online.com/redexpert/article/61002621121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61002621121?ad","20mOhm","Pin Header","Wurth Elektronik","61002621121","WR-PHD","Surface Mount","26","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 2 Row, 26P"
"61002621821","61002621821","Board-to-Board Connectors","61002621821","Website Link","https://www.we-online.com/redexpert/article/61002621821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61002621821?ad","20mOhm","Socket Header","Wurth Elektronik","61002621821","WR-PHD","Surface Mount","26","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 26P"
"610026243021","610026243021","Board-to-Board Connectors","610026243021","Website Link","https://www.we-online.com/redexpert/article/610026243021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610026243021?ad","20mOhm","Socket Header","Wurth Elektronik","610026243021","WR-PHD","Surface Mount","26","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 26P"
"61002821821","61002821821","Board-to-Board Connectors","61002821821","Website Link","https://www.we-online.com/redexpert/article/61002821821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61002821821?ad","20mOhm","Socket Header","Wurth Elektronik","61002821821","WR-PHD","Surface Mount","28","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 28P"
"61003021821","61003021821","Board-to-Board Connectors","61003021821","Website Link","https://www.we-online.com/redexpert/article/61003021821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003021821?ad","20mOhm","Socket Header","Wurth Elektronik","61003021821","WR-PHD","Surface Mount","30","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 30P"
"61003218221","61003218221","Board-to-Board Connectors","61003218221","Website Link","https://www.we-online.com/redexpert/article/61003218221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003218221?ad","20mOhm","Pin Header","Wurth Elektronik","61003218221","WR-PHD","Surface Mount","32","1","105°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 1 Row, 32P"
"61003218321","61003218321","Board-to-Board Connectors","61003218321","Website Link","https://www.we-online.com/redexpert/article/61003218321?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003218321?ad","20mOhm","Pin Header","Wurth Elektronik","61003218321","WR-PHD","Surface Mount","32","1","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 1 Row, 32P"
"61003221121","61003221121","Board-to-Board Connectors","61003221121","Website Link","https://www.we-online.com/redexpert/article/61003221121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003221121?ad","20mOhm","Pin Header","Wurth Elektronik","61003221121","WR-PHD","Surface Mount","32","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 2 Row, 32P"
"61003221821","61003221821","Board-to-Board Connectors","61003221821","Website Link","https://www.we-online.com/redexpert/article/61003221821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003221821?ad","20mOhm","Socket Header","Wurth Elektronik","61003221821","WR-PHD","Surface Mount","32","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 32P"
"610032243021","610032243021","Board-to-Board Connectors","610032243021","Website Link","https://www.we-online.com/redexpert/article/610032243021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610032243021?ad","20mOhm","Socket Header","Wurth Elektronik","610032243021","WR-PHD","Surface Mount","32","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 32P"
"61003418321","61003418321","Board-to-Board Connectors","61003418321","Website Link","https://www.we-online.com/redexpert/article/61003418321?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003418321?ad","20mOhm","Pin Header","Wurth Elektronik","61003418321","WR-PHD","Surface Mount","34","1","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 1 Row, 34P"
"61003421121","61003421121","Board-to-Board Connectors","61003421121","Website Link","https://www.we-online.com/redexpert/article/61003421121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003421121?ad","20mOhm","Pin Header","Wurth Elektronik","61003421121","WR-PHD","Surface Mount","34","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 2 Row, 34P"
"61003421821","61003421821","Board-to-Board Connectors","61003421821","Website Link","https://www.we-online.com/redexpert/article/61003421821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003421821?ad","20mOhm","Socket Header","Wurth Elektronik","61003421821","WR-PHD","Surface Mount","34","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 34P"
"610034243021","610034243021","Board-to-Board Connectors","610034243021","Website Link","https://www.we-online.com/redexpert/article/610034243021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610034243021?ad","20mOhm","Socket Header","Wurth Elektronik","610034243021","WR-PHD","Surface Mount","34","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 34P"
"61003618321","61003618321","Board-to-Board Connectors","61003618321","Website Link","https://www.we-online.com/redexpert/article/61003618321?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003618321?ad","20mOhm","Pin Header","Wurth Elektronik","61003618321","WR-PHD","Surface Mount","36","1","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 1 Row, 36P"
"61003621121","61003621121","Board-to-Board Connectors","61003621121","Website Link","https://www.we-online.com/redexpert/article/61003621121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003621121?ad","20mOhm","Pin Header","Wurth Elektronik","61003621121","WR-PHD","Surface Mount","36","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","P?","WR-PHD Pin Header, SMT, Vertical, pitch 2.54mm, 2 Row, 36P"
"61003621821","61003621821","Board-to-Board Connectors","61003621821","Website Link","https://www.we-online.com/redexpert/article/61003621821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61003621821?ad","20mOhm","Socket Header","Wurth Elektronik","61003621821","WR-PHD","Surface Mount","36","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 36P"
"61004021821","61004021821","Board-to-Board Connectors","61004021821","Website Link","https://www.we-online.com/redexpert/article/61004021821?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/61004021821?ad","20mOhm","Socket Header","Wurth Elektronik","61004021821","WR-PHD","Surface Mount","40","2","105°C","-40°C","Vertical","Tube","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 40P"
"610040243021","610040243021","Board-to-Board Connectors","610040243021","Website Link","https://www.we-online.com/redexpert/article/610040243021?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610040243021?ad","20mOhm","Socket Header","Wurth Elektronik","610040243021","WR-PHD","Surface Mount","40","2","125°C","-40°C","Vertical","Tube","2.54mm","3A","500V","250V","*","J?","WR-PHD Socket Header, SMT, Vertical, pitch 2.54mm, 2 Row, 40P"
"610106249121","610106249121","Board-to-Board Connectors","610106249121","Website Link","https://www.we-online.com/redexpert/article/610106249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610106249121?ad","20mOhm","Pin Header","Wurth Elektronik","610106249121","WR-PHD","Surface Mount","6","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 6P"
"610106249221","610106249221","Board-to-Board Connectors","610106249221","Website Link","https://www.we-online.com/redexpert/article/610106249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610106249221?ad","20mOhm","Socket Header","Wurth Elektronik","610106249221","WR-PHD","Surface Mount","6","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 6P"
"610108249121","610108249121","Board-to-Board Connectors","610108249121","Website Link","https://www.we-online.com/redexpert/article/610108249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610108249121?ad","20mOhm","Pin Header","Wurth Elektronik","610108249121","WR-PHD","Surface Mount","8","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 8P"
"610108249221","610108249221","Board-to-Board Connectors","610108249221","Website Link","https://www.we-online.com/redexpert/article/610108249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610108249221?ad","20mOhm","Socket Header","Wurth Elektronik","610108249221","WR-PHD","Surface Mount","8","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 8P"
"610110249121","610110249121","Board-to-Board Connectors","610110249121","Website Link","https://www.we-online.com/redexpert/article/610110249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610110249121?ad","20mOhm","Pin Header","Wurth Elektronik","610110249121","WR-PHD","Surface Mount","10","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 10P"
"610110249221","610110249221","Board-to-Board Connectors","610110249221","Website Link","https://www.we-online.com/redexpert/article/610110249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610110249221?ad","20mOhm","Socket Header","Wurth Elektronik","610110249221","WR-PHD","Surface Mount","10","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 10P"
"610112249121","610112249121","Board-to-Board Connectors","610112249121","Website Link","https://www.we-online.com/redexpert/article/610112249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610112249121?ad","20mOhm","Pin Header","Wurth Elektronik","610112249121","WR-PHD","Surface Mount","12","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 12P"
"610112249221","610112249221","Board-to-Board Connectors","610112249221","Website Link","https://www.we-online.com/redexpert/article/610112249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610112249221?ad","20mOhm","Socket Header","Wurth Elektronik","610112249221","WR-PHD","Surface Mount","12","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 12P"
"610114249121","610114249121","Board-to-Board Connectors","610114249121","Website Link","https://www.we-online.com/redexpert/article/610114249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610114249121?ad","20mOhm","Pin Header","Wurth Elektronik","610114249121","WR-PHD","Surface Mount","14","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 14P"
"610114249221","610114249221","Board-to-Board Connectors","610114249221","Website Link","https://www.we-online.com/redexpert/article/610114249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610114249221?ad","20mOhm","Socket Header","Wurth Elektronik","610114249221","WR-PHD","Surface Mount","14","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 14P"
"610116249121","610116249121","Board-to-Board Connectors","610116249121","Website Link","https://www.we-online.com/redexpert/article/610116249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610116249121?ad","20mOhm","Pin Header","Wurth Elektronik","610116249121","WR-PHD","Surface Mount","16","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 16P"
"610116249221","610116249221","Board-to-Board Connectors","610116249221","Website Link","https://www.we-online.com/redexpert/article/610116249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610116249221?ad","20mOhm","Socket Header","Wurth Elektronik","610116249221","WR-PHD","Surface Mount","16","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 16P"
"610120249121","610120249121","Board-to-Board Connectors","610120249121","Website Link","https://www.we-online.com/redexpert/article/610120249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610120249121?ad","20mOhm","Pin Header","Wurth Elektronik","610120249121","WR-PHD","Surface Mount","20","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 20P"
"610120249221","610120249221","Board-to-Board Connectors","610120249221","Website Link","https://www.we-online.com/redexpert/article/610120249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610120249221?ad","20mOhm","Socket Header","Wurth Elektronik","610120249221","WR-PHD","Surface Mount","20","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 20P"
"610122249121","610122249121","Board-to-Board Connectors","610122249121","Website Link","https://www.we-online.com/redexpert/article/610122249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610122249121?ad","20mOhm","Pin Header","Wurth Elektronik","610122249121","WR-PHD","Surface Mount","22","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 22P"
"610122249221","610122249221","Board-to-Board Connectors","610122249221","Website Link","https://www.we-online.com/redexpert/article/610122249221?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610122249221?ad","20mOhm","Socket Header","Wurth Elektronik","610122249221","WR-PHD","Surface Mount","22","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","J?","WR-PHD Socket Header, SMT, Angled, pitch 2.54mm, 2 Row, 22P"
"610124249121","610124249121","Board-to-Board Connectors","610124249121","Website Link","https://www.we-online.com/redexpert/article/610124249121?ad","Datasheet Link","https://www.we-online.com/redexpert/spec/610124249121?ad","20mOhm","Pin Header","Wurth Elektronik","610124249121","WR-PHD","Surface Mount","24","2","105°C","-40°C","Angled","Tape and Reel","2.54mm","3A","600V","250V","*","P?","WR-PHD Pin Header, SMT, Angled, pitch 2.54mm, 2 Row, 24P"
